WELL_PERMIT_NUM,PERIOD_ID,REPORTING_PERIOD,PRODUCTION_INDICATOR,WASTE_INDICATOR,WELL_STATUS,FARM_NAME_WELL_NUM,SPUD_DATE,GAS_QUANTITY,GAS_PRODUCTION_DAYS,CONDENSATE_QUANTITY,CONDENSATE_PRODUCTION_DAYS,OIL_QUANTITY,OIL_PRODUCTION_DAYS,AVERAGED,GROUP_NO,OPERATOR,OGO_NUM,WELL_COUNTY,WELL_MUNICIPALITY,WELL_LATITUDE,WELL_LONGITUDE,UNCONVENTIONAL,WELL_CONFIGURATION,WELL_TYPE,PRODUCTION_PERIOD_START_DATE,PRODUCTION_PERIOD_END_DATE,NON_PRODUCTION_COMMENTS,ADDITIONAL_COMMENTS,RECORD_SOURCE,SUBMISSION_FINAL_DATE,REPORT_GENERATED_DATE
051-24572,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,49032,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,9/28/20,9/29/21
051-24572,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,49868,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,1/27/21,9/29/21
051-24572,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,54646,29,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,3/31/20,9/29/21
051-24572,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,57757,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/2/20,9/29/21
051-24572,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,54836,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,8/31/20,9/29/21
051-24572,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,50993,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/4/20,9/29/21
051-24572,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,57792,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,4/29/20,9/29/21
051-24572,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,53317,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,6/30/20,9/29/21
051-24572,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,49847,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,12/17/20,9/29/21
051-24572,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,52002,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/2/20,9/29/21
051-24572,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,46981,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/8/20,9/29/21
051-24572,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,46188.88,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
051-24572,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,45006.06,28,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
051-24572,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,50486.02,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
051-24572,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,38588.3,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
051-24572,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,44457.37,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
051-24572,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,46929.25,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/14/21,9/29/21
051-24572,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 2H,1/10/14,46638.96,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.978322,-79.844611,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/15/21,9/29/21
051-24573,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,59199,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/10/19,9/29/21
051-24573,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,57808,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,12/4/19,9/29/21
051-24573,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,52864,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/3/20,9/29/21
051-24573,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,56342,28,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/1/19,9/29/21
051-24573,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,64774,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/5/19,9/29/21
051-24573,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,52422,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,8/21/19,9/29/21
051-24573,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,56642,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,7/30/19,9/29/21
051-24573,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,62312,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,4/25/19,9/29/21
051-24573,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,58577,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/11/19,9/29/21
051-24573,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,52790,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/14/20,9/29/21
051-24573,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,53281,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/4/19,9/29/21
051-24573,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,53183,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,12/4/19,9/29/21
051-24573,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,49217,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,5/27/20,9/29/21
051-24573,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,45481,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,9/28/20,9/29/21
051-24573,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,45522,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,1/27/21,9/29/21
051-24573,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,50177,29,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,3/31/20,9/29/21
051-24573,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,52443,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/2/20,9/29/21
051-24573,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,48569,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,8/31/20,9/29/21
051-24573,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,45629,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/4/20,9/29/21
051-24573,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,52656,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,4/29/20,9/29/21
051-24573,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,47735,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,6/30/20,9/29/21
051-24573,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,44690,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,12/17/20,9/29/21
051-24573,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,46978,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/2/20,9/29/21
051-24573,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,43266,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/8/20,9/29/21
051-24573,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,41170.14,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
051-24573,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,39790.31,28,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
051-24573,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,44405.7,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
051-24573,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,37670.35,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
051-24573,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,40034.13,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
051-24573,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,42253.96,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/14/21,9/29/21
051-24573,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 3H,1/13/14,42062.97,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981694,-79.838875,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/15/21,9/29/21
051-24574,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,88298,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/10/19,9/29/21
051-24574,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,88040,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,12/4/19,9/29/21
051-24574,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,79570,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/3/20,9/29/21
051-24574,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,82943,28,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/1/19,9/29/21
051-24574,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,95885,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/5/19,9/29/21
051-24574,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,76153,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,8/21/19,9/29/21
051-24574,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,84986,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,7/30/19,9/29/21
051-24574,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,93002,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,4/25/19,9/29/21
051-24574,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,88677,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/11/19,9/29/21
051-24574,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,78849,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/14/20,9/29/21
051-24574,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,82291,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/4/19,9/29/21
051-24574,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,80707,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,12/4/19,9/29/21
051-24574,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,74037,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,5/27/20,9/29/21
051-24574,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,69121,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,9/28/20,9/29/21
051-24574,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,69077,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,1/27/21,9/29/21
051-24574,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,74611,29,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,3/31/20,9/29/21
051-24574,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,78939,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/2/20,9/29/21
051-24574,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,72899,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,8/31/20,9/29/21
051-24574,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,70066,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/4/20,9/29/21
051-24574,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,78402,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,4/29/20,9/29/21
051-24574,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,72709,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,6/30/20,9/29/21
051-24574,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,67302,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,12/17/20,9/29/21
051-24574,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,71016,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/2/20,9/29/21
051-24574,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,63385,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/8/20,9/29/21
051-24574,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,62499.81,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
051-24574,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,60029.05,28,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
051-24574,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,67279.22,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
051-24574,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,54120.34,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
051-24574,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,60537.85,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
051-24574,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,63747.27,30,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/14/21,9/29/21
051-24574,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,SANFILIPPO UNIT 4H,1/14/14,63688.96,31,,,,,No,,EQT CHAP LLC,OGO-39307,FAYETTE,REDSTONE,39.981656,-79.838856,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/15/21,9/29/21
